A,B,C,Step,InitCondNum,State
1,1,1,53,12,111
0,0,0,54,12,000
1,1,1,55,12,111
0,0,0,56,12,000
1,1,1,57,12,111
0,0,0,58,12,000
1,1,1,59,12,111
0,0,0,60,12,000
1,1,1,61,12,111
0,0,0,62,12,000
1,1,1,63,12,111
0,0,0,64,12,000
1,1,1,65,12,111
0,0,0,66,12,000
1,1,1,67,12,111
0,0,0,68,12,000
1,1,1,69,12,111
0,0,0,70,12,000
1,1,1,71,12,111
0,0,0,72,12,000
1,1,1,73,12,111
0,0,0,74,12,000
1,1,1,75,12,111
0,0,0,76,12,000
1,1,1,77,12,111
0,0,0,78,12,000
1,1,1,79,12,111
0,0,0,80,12,000
1,1,1,81,12,111
0,0,0,82,12,000
1,1,1,83,12,111
0,0,0,84,12,000
1,1,1,85,12,111
0,0,0,86,12,000
1,1,1,87,12,111
0,0,0,88,12,000
1,1,1,89,12,111
0,0,0,90,12,000
1,1,1,91,12,111
0,0,0,92,12,000
1,1,1,93,12,111
0,0,0,94,12,000
1,1,1,95,12,111
0,0,0,96,12,000
1,1,1,97,12,111
0,0,0,98,12,000
1,1,1,99,12,111
0,0,0,100,12,000
1,1,1,101,12,111
0,0,1,1,13,001
0,0,1,2,13,001
0,0,1,3,13,001
0,0,1,4,13,001
0,0,1,5,13,001
0,0,1,6,13,001
0,0,1,7,13,001
0,0,1,8,13,001
0,0,1,9,13,001
0,0,1,10,13,001
0,0,1,11,13,001
0,0,1,12,13,001
0,0,1,13,13,001
0,0,1,14,13,001
0,0,1,15,13,001
0,0,1,16,13,001
0,0,1,17,13,001
0,0,1,18,13,001
0,0,1,19,13,001
0,0,1,20,13,001
0,0,1,21,13,001
0,0,1,22,13,001
0,0,1,23,13,001
0,0,1,24,13,001
0,0,1,25,13,001
0,0,1,26,13,001
0,0,1,27,13,001
0,0,1,28,13,001
0,0,1,29,13,001
0,0,1,30,13,001
0,0,1,31,13,001
0,0,1,32,13,001
0,0,1,33,13,001
0,0,1,34,13,001
0,0,1,35,13,001
0,0,1,36,13,001
0,0,1,37,13,001
0,0,1,38,13,001
0,0,1,39,13,001
0,0,1,40,13,001
0,0,1,41,13,001
0,0,1,42,13,001
0,0,1,43,13,001
0,0,1,44,13,001
0,0,1,45,13,001
0,0,1,46,13,001
0,0,1,47,13,001
0,0,1,48,13,001
0,0,1,49,13,001
0,0,1,50,13,001
0,0,1,51,13,001
0,0,1,52,13,001
0,0,1,53,13,001
0,0,1,54,13,001
0,0,1,55,13,001
0,0,1,56,13,001
0,0,1,57,13,001
0,0,1,58,13,001
0,0,1,59,13,001
0,0,1,60,13,001
0,0,1,61,13,001
0,0,1,62,13,001
0,0,1,63,13,001
0,0,1,64,13,001
0,0,1,65,13,001
0,0,1,66,13,001
0,0,1,67,13,001
0,0,1,68,13,001
0,0,1,69,13,001
0,0,1,70,13,001
0,0,1,71,13,001
0,0,1,72,13,001
0,0,1,73,13,001
0,0,1,74,13,001
0,0,1,75,13,001
0,0,1,76,13,001
0,0,1,77,13,001
0,0,1,78,13,001
0,0,1,79,13,001
0,0,1,80,13,001
0,0,1,81,13,001
0,0,1,82,13,001
0,0,1,83,13,001
0,0,1,84,13,001
0,0,1,85,13,001
0,0,1,86,13,001
0,0,1,87,13,001
0,0,1,88,13,001
0,0,1,89,13,001
0,0,1,90,13,001
0,0,1,91,13,001
0,0,1,92,13,001
0,0,1,93,13,001
0,0,1,94,13,001
0,0,1,95,13,001
0,0,1,96,13,001
0,0,1,97,13,001
0,0,1,98,13,001
0,0,1,99,13,001
0,0,1,100,13,001
0,0,1,101,13,001
1,1,0,1,14,110
0,0,0,2,14,000
1,1,1,3,14,111
0,0,0,4,14,000
1,1,1,5,14,111
0,0,0,6,14,000
1,1,1,7,14,111
0,0,0,8,14,000
1,1,1,9,14,111
0,0,0,10,14,000
1,1,1,11,14,111
0,0,0,12,14,000
1,1,1,13,14,111
0,0,0,14,14,000
1,1,1,15,14,111
0,0,0,16,14,000
1,1,1,17,14,111
0,0,0,18,14,000
1,1,1,19,14,111
0,0,0,20,14,000
1,1,1,21,14,111
0,0,0,22,14,000
1,1,1,23,14,111
0,0,0,24,14,000
1,1,1,25,14,111
0,0,0,26,14,000
1,1,1,27,14,111
0,0,0,28,14,000
1,1,1,29,14,111
0,0,0,30,14,000
1,1,1,31,14,111
0,0,0,32,14,000
1,1,1,33,14,111
0,0,0,34,14,000
1,1,1,35,14,111
0,0,0,36,14,000
1,1,1,37,14,111
0,0,0,38,14,000
1,1,1,39,14,111
0,0,0,40,14,000
1,1,1,41,14,111
0,0,0,42,14,000
1,1,1,43,14,111
0,0,0,44,14,000
1,1,1,45,14,111
0,0,0,46,14,000
1,1,1,47,14,111
0,0,0,48,14,000
1,1,1,49,14,111
0,0,0,50,14,000
1,1,1,51,14,111
0,0,0,52,14,000
1,1,1,53,14,111
0,0,0,54,14,000
1,1,1,55,14,111
0,0,0,56,14,000
1,1,1,57,14,111
0,0,0,58,14,000
1,1,1,59,14,111
0,0,0,60,14,000
1,1,1,61,14,111
0,0,0,62,14,000
1,1,1,63,14,111
0,0,0,64,14,000
1,1,1,65,14,111
0,0,0,66,14,000
1,1,1,67,14,111
0,0,0,68,14,000
1,1,1,69,14,111
0,0,0,70,14,000
1,1,1,71,14,111
0,0,0,72,14,000
1,1,1,73,14,111
0,0,0,74,14,000
1,1,1,75,14,111
0,0,0,76,14,000
1,1,1,77,14,111
0,0,0,78,14,000
1,1,1,79,14,111
0,0,0,80,14,000
1,1,1,81,14,111
0,0,0,82,14,000
1,1,1,83,14,111
0,0,0,84,14,000
1,1,1,85,14,111
0,0,0,86,14,000
1,1,1,87,14,111
0,0,0,88,14,000
1,1,1,89,14,111
0,0,0,90,14,000
1,1,1,91,14,111
0,0,0,92,14,000
1,1,1,93,14,111
0,0,0,94,14,000
1,1,1,95,14,111
0,0,0,96,14,000
1,1,1,97,14,111
0,0,0,98,14,000
1,1,1,99,14,111
0,0,0,100,14,000
1,1,1,101,14,111
1,1,1,1,15,111
0,0,0,2,15,000
1,1,1,3,15,111
0,0,0,4,15,000
1,1,1,5,15,111
0,0,0,6,15,000
1,1,1,7,15,111
0,0,0,8,15,000
1,1,1,9,15,111
0,0,0,10,15,000
1,1,1,11,15,111
0,0,0,12,15,000
1,1,1,13,15,111
0,0,0,14,15,000
1,1,1,15,15,111
0,0,0,16,15,000
1,1,1,17,15,111
0,0,0,18,15,000
1,1,1,19,15,111
0,0,0,20,15,000
1,1,1,21,15,111
0,0,0,22,15,000
1,1,1,23,15,111
0,0,0,24,15,000
1,1,1,25,15,111
0,0,0,26,15,000
1,1,1,27,15,111
0,0,0,28,15,000
1,1,1,29,15,111
0,0,0,30,15,000
1,1,1,31,15,111
0,0,0,32,15,000
1,1,1,33,15,111
0,0,0,34,15,000
1,1,1,35,15,111
0,0,0,36,15,000
1,1,1,37,15,111
0,0,0,38,15,000
1,1,1,39,15,111
0,0,0,40,15,000
1,1,1,41,15,111
0,0,0,42,15,000
1,1,1,43,15,111
0,0,0,44,15,000
1,1,1,45,15,111
0,0,0,46,15,000
1,1,1,47,15,111
0,0,0,48,15,000
1,1,1,49,15,111
0,0,0,50,15,000
1,1,1,51,15,111
0,0,0,52,15,000
1,1,1,53,15,111
0,0,0,54,15,000
1,1,1,55,15,111
0,0,0,56,15,000
1,1,1,57,15,111
0,0,0,58,15,000
1,1,1,59,15,111
0,0,0,60,15,000
1,1,1,61,15,111
0,0,0,62,15,000
1,1,1,63,15,111
0,0,0,64,15,000
1,1,1,65,15,111
0,0,0,66,15,000
1,1,1,67,15,111
0,0,0,68,15,000
1,1,1,69,15,111
0,0,0,70,15,000
1,1,1,71,15,111
0,0,0,72,15,000
1,1,1,73,15,111
0,0,0,74,15,000
1,1,1,75,15,111
0,0,0,76,15,000
1,1,1,77,15,111
0,0,0,78,15,000
1,1,1,79,15,111
0,0,0,80,15,000
1,1,1,81,15,111
0,0,0,82,15,000
1,1,1,83,15,111
0,0,0,84,15,000
1,1,1,85,15,111
0,0,0,86,15,000
1,1,1,87,15,111
0,0,0,88,15,000
1,1,1,89,15,111
0,0,0,90,15,000
1,1,1,91,15,111
0,0,0,92,15,000
1,1,1,93,15,111
0,0,0,94,15,000
1,1,1,95,15,111
0,0,0,96,15,000
1,1,1,97,15,111
0,0,0,98,15,000
1,1,1,99,15,111
0,0,0,100,15,000
1,1,1,101,15,111
1,0,1,1,16,101
0,0,0,2,16,000
1,1,1,3,16,111
0,0,0,4,16,000
1,1,1,5,16,111
0,0,0,6,16,000
1,1,1,7,16,111
0,0,0,8,16,000
1,1,1,9,16,111
0,0,0,10,16,000
1,1,1,11,16,111
0,0,0,12,16,000
1,1,1,13,16,111
0,0,0,14,16,000
1,1,1,15,16,111
0,0,0,16,16,000
1,1,1,17,16,111
0,0,0,18,16,000
1,1,1,19,16,111
0,0,0,20,16,000
1,1,1,21,16,111
0,0,0,22,16,000
1,1,1,23,16,111
0,0,0,24,16,000
1,1,1,25,16,111
0,0,0,26,16,000
1,1,1,27,16,111
0,0,0,28,16,000
1,1,1,29,16,111
0,0,0,30,16,000
1,1,1,31,16,111
0,0,0,32,16,000
1,1,1,33,16,111
0,0,0,34,16,000
1,1,1,35,16,111
0,0,0,36,16,000
1,1,1,37,16,111
0,0,0,38,16,000
1,1,1,39,16,111
0,0,0,40,16,000
1,1,1,41,16,111
0,0,0,42,16,000
1,1,1,43,16,111
0,0,0,44,16,000
1,1,1,45,16,111
0,0,0,46,16,000
1,1,1,47,16,111
0,0,0,48,16,000
1,1,1,49,16,111
0,0,0,50,16,000
1,1,1,51,16,111
0,0,0,52,16,000
1,1,1,53,16,111
0,0,0,54,16,000
1,1,1,55,16,111
0,0,0,56,16,000
1,1,1,57,16,111
0,0,0,58,16,000
1,1,1,59,16,111
0,0,0,60,16,000
1,1,1,61,16,111
0,0,0,62,16,000
1,1,1,63,16,111
0,0,0,64,16,000
1,1,1,65,16,111
0,0,0,66,16,000
1,1,1,67,16,111
0,0,0,68,16,000
1,1,1,69,16,111
0,0,0,70,16,000
1,1,1,71,16,111
0,0,0,72,16,000
1,1,1,73,16,111
0,0,0,74,16,000
1,1,1,75,16,111
0,0,0,76,16,000
1,1,1,77,16,111
0,0,0,78,16,000
1,1,1,79,16,111
0,0,0,80,16,000
1,1,1,81,16,111
0,0,0,82,16,000
1,1,1,83,16,111
0,0,0,84,16,000
1,1,1,85,16,111
0,0,0,86,16,000
1,1,1,87,16,111
0,0,0,88,16,000
1,1,1,89,16,111
0,0,0,90,16,000
1,1,1,91,16,111
0,0,0,92,16,000
1,1,1,93,16,111
0,0,0,94,16,000
1,1,1,95,16,111
0,0,0,96,16,000
1,1,1,97,16,111
0,0,0,98,16,000
1,1,1,99,16,111
0,0,0,100,16,000
1,1,1,101,16,111
0,1,0,1,17,010
0,1,0,2,17,010
0,1,0,3,17,010
0,1,0,4,17,010
0,1,0,5,17,010
0,1,0,6,17,010
0,1,0,7,17,010
0,1,0,8,17,010
0,1,0,9,17,010
0,1,0,10,17,010
0,1,0,11,17,010
0,1,0,12,17,010
0,1,0,13,17,010
0,1,0,14,17,010
0,1,0,15,17,010
0,1,0,16,17,010
0,1,0,17,17,010
0,1,0,18,17,010
0,1,0,19,17,010
0,1,0,20,17,010
0,1,0,21,17,010
0,1,0,22,17,010
0,1,0,23,17,010
0,1,0,24,17,010
0,1,0,25,17,010
0,1,0,26,17,010
0,1,0,27,17,010
0,1,0,28,17,010
0,1,0,29,17,010
0,1,0,30,17,010
0,1,0,31,17,010
0,1,0,32,17,010
0,1,0,33,17,010
0,1,0,34,17,010
0,1,0,35,17,010
0,1,0,36,17,010
0,1,0,37,17,010
0,1,0,38,17,010
0,1,0,39,17,010
0,1,0,40,17,010
0,1,0,41,17,010
0,1,0,42,17,010
0,1,0,43,17,010
0,1,0,44,17,010
0,1,0,45,17,010
0,1,0,46,17,010
0,1,0,47,17,010
0,1,0,48,17,010
0,1,0,49,17,010
0,1,0,50,17,010
0,1,0,51,17,010
0,1,0,52,17,010
0,1,0,53,17,010
0,1,0,54,17,010
0,1,0,55,17,010
0,1,0,56,17,010
0,1,0,57,17,010
0,1,0,58,17,010
0,1,0,59,17,010
0,1,0,60,17,010
0,1,0,61,17,010
0,1,0,62,17,010
0,1,0,63,17,010
0,1,0,64,17,010
0,1,0,65,17,010
0,1,0,66,17,010
0,1,0,67,17,010
0,1,0,68,17,010
0,1,0,69,17,010
0,1,0,70,17,010
0,1,0,71,17,010
0,1,0,72,17,010
0,1,0,73,17,010
0,1,0,74,17,010
0,1,0,75,17,010
0,1,0,76,17,010
0,1,0,77,17,010
0,1,0,78,17,010
0,1,0,79,17,010
0,1,0,80,17,010
0,1,0,81,17,010
0,1,0,82,17,010
0,1,0,83,17,010
0,1,0,84,17,010
0,1,0,85,17,010
0,1,0,86,17,010
0,1,0,87,17,010
0,1,0,88,17,010
0,1,0,89,17,010
0,1,0,90,17,010
0,1,0,91,17,010
0,1,0,92,17,010
0,1,0,93,17,010
0,1,0,94,17,010
0,1,0,95,17,010
0,1,0,96,17,010
0,1,0,97,17,010
0,1,0,98,17,010
0,1,0,99,17,010
0,1,0,100,17,010
0,1,0,101,17,010
1,1,1,1,18,111
0,0,0,2,18,000
1,1,1,3,18,111
0,0,0,4,18,000
1,1,1,5,18,111
0,0,0,6,18,000
1,1,1,7,18,111
0,0,0,8,18,000
1,1,1,9,18,111
0,0,0,10,18,000
1,1,1,11,18,111
0,0,0,12,18,000
1,1,1,13,18,111
0,0,0,14,18,000
1,1,1,15,18,111
0,0,0,16,18,000
1,1,1,17,18,111
0,0,0,18,18,000
1,1,1,19,18,111
0,0,0,20,18,000
1,1,1,21,18,111
0,0,0,22,18,000
1,1,1,23,18,111
0,0,0,24,18,000
1,1,1,25,18,111
0,0,0,26,18,000
1,1,1,27,18,111
0,0,0,28,18,000
1,1,1,29,18,111
0,0,0,30,18,000
1,1,1,31,18,111
0,0,0,32,18,000
1,1,1,33,18,111
0,0,0,34,18,000
1,1,1,35,18,111
0,0,0,36,18,000
1,1,1,37,18,111
0,0,0,38,18,000
1,1,1,39,18,111
0,0,0,40,18,000
1,1,1,41,18,111
0,0,0,42,18,000
1,1,1,43,18,111
0,0,0,44,18,000
1,1,1,45,18,111
0,0,0,46,18,000
1,1,1,47,18,111
0,0,0,48,18,000
1,1,1,49,18,111
0,0,0,50,18,000
1,1,1,51,18,111
0,0,0,52,18,000
1,1,1,53,18,111
0,0,0,54,18,000
1,1,1,55,18,111
0,0,0,56,18,000
1,1,1,57,18,111
0,0,0,58,18,000
1,1,1,59,18,111
0,0,0,60,18,000
1,1,1,61,18,111
0,0,0,62,18,000
1,1,1,63,18,111
0,0,0,64,18,000
1,1,1,65,18,111
0,0,0,66,18,000
1,1,1,67,18,111
0,0,0,68,18,000
1,1,1,69,18,111
0,0,0,70,18,000
1,1,1,71,18,111
0,0,0,72,18,000
1,1,1,73,18,111
0,0,0,74,18,000
1,1,1,75,18,111
0,0,0,76,18,000
1,1,1,77,18,111
0,0,0,78,18,000
1,1,1,79,18,111
0,0,0,80,18,000
1,1,1,81,18,111
0,0,0,82,18,000
1,1,1,83,18,111
0,0,0,84,18,000
1,1,1,85,18,111
0,0,0,86,18,000
1,1,1,87,18,111
0,0,0,88,18,000
1,1,1,89,18,111
0,0,0,90,18,000
1,1,1,91,18,111
0,0,0,92,18,000
1,1,1,93,18,111
0,0,0,94,18,000
1,1,1,95,18,111
0,0,0,96,18,000
1,1,1,97,18,111
0,0,0,98,18,000
1,1,1,99,18,111
0,0,0,100,18,000
1,1,1,101,18,111
1,1,1,1,19,111
0,0,0,2,19,000
1,1,1,3,19,111
0,0,0,4,19,000
1,1,1,5,19,111
0,0,0,6,19,000
1,1,1,7,19,111
0,0,0,8,19,000
1,1,1,9,19,111
0,0,0,10,19,000
1,1,1,11,19,111
0,0,0,12,19,000
1,1,1,13,19,111
0,0,0,14,19,000
1,1,1,15,19,111
0,0,0,16,19,000
1,1,1,17,19,111
0,0,0,18,19,000
1,1,1,19,19,111
0,0,0,20,19,000
1,1,1,21,19,111
0,0,0,22,19,000
1,1,1,23,19,111
0,0,0,24,19,000
1,1,1,25,19,111
0,0,0,26,19,000
1,1,1,27,19,111
0,0,0,28,19,000
1,1,1,29,19,111
0,0,0,30,19,000
1,1,1,31,19,111
0,0,0,32,19,000
1,1,1,33,19,111
0,0,0,34,19,000
1,1,1,35,19,111
0,0,0,36,19,000
1,1,1,37,19,111
0,0,0,38,19,000
1,1,1,39,19,111
0,0,0,40,19,000
1,1,1,41,19,111
0,0,0,42,19,000
1,1,1,43,19,111
0,0,0,44,19,000
1,1,1,45,19,111
0,0,0,46,19,000
1,1,1,47,19,111
0,0,0,48,19,000
1,1,1,49,19,111
0,0,0,50,19,000
1,1,1,51,19,111
0,0,0,52,19,000
1,1,1,53,19,111
0,0,0,54,19,000
1,1,1,55,19,111
0,0,0,56,19,000
1,1,1,57,19,111
0,0,0,58,19,000
1,1,1,59,19,111
0,0,0,60,19,000
1,1,1,61,19,111
0,0,0,62,19,000
1,1,1,63,19,111
0,0,0,64,19,000
1,1,1,65,19,111
0,0,0,66,19,000
1,1,1,67,19,111
0,0,0,68,19,000
1,1,1,69,19,111
0,0,0,70,19,000
1,1,1,71,19,111
0,0,0,72,19,000
1,1,1,73,19,111
0,0,0,74,19,000
1,1,1,75,19,111
0,0,0,76,19,000
1,1,1,77,19,111
0,0,0,78,19,000
1,1,1,79,19,111
0,0,0,80,19,000
1,1,1,81,19,111
0,0,0,82,19,000
1,1,1,83,19,111
0,0,0,84,19,000
1,1,1,85,19,111
0,0,0,86,19,000
1,1,1,87,19,111
0,0,0,88,19,000
1,1,1,89,19,111
0,0,0,90,19,000
1,1,1,91,19,111
0,0,0,92,19,000
1,1,1,93,19,111
0,0,0,94,19,000
1,1,1,95,19,111
0,0,0,96,19,000
1,1,1,97,19,111
0,0,0,98,19,000
1,1,1,99,19,111
0,0,0,100,19,000
1,1,1,101,19,111
0,0,0,1,20,000
1,1,1,2,20,111
0,0,0,3,20,000
1,1,1,4,20,111
0,0,0,5,20,000
1,1,1,6,20,111
0,0,0,7,20,000
1,1,1,8,20,111
0,0,0,9,20,000
1,1,1,10,20,111
0,0,0,11,20,000
1,1,1,12,20,111
0,0,0,13,20,000
1,1,1,14,20,111
0,0,0,15,20,000
1,1,1,16,20,111
0,0,0,17,20,000
1,1,1,18,20,111
0,0,0,19,20,000
1,1,1,20,20,111
0,0,0,21,20,000
1,1,1,22,20,111
0,0,0,23,20,000
1,1,1,24,20,111
0,0,0,25,20,000
1,1,1,26,20,111
0,0,0,27,20,000
1,1,1,28,20,111
0,0,0,29,20,000
1,1,1,30,20,111
0,0,0,31,20,000
1,1,1,32,20,111
0,0,0,33,20,000
1,1,1,34,20,111
0,0,0,35,20,000
1,1,1,36,20,111
0,0,0,37,20,000
1,1,1,38,20,111
0,0,0,39,20,000
1,1,1,40,20,111
0,0,0,41,20,000
1,1,1,42,20,111
0,0,0,43,20,000
1,1,1,44,20,111
0,0,0,45,20,000
1,1,1,46,20,111
0,0,0,47,20,000
1,1,1,48,20,111
0,0,0,49,20,000
1,1,1,50,20,111
0,0,0,51,20,000
1,1,1,52,20,111
0,0,0,53,20,000
1,1,1,54,20,111
0,0,0,55,20,000
1,1,1,56,20,111
0,0,0,57,20,000
1,1,1,58,20,111
0,0,0,59,20,000
1,1,1,60,20,111
0,0,0,61,20,000
1,1,1,62,20,111
0,0,0,63,20,000
1,1,1,64,20,111
0,0,0,65,20,000
1,1,1,66,20,111
0,0,0,67,20,000
1,1,1,68,20,111
0,0,0,69,20,000
1,1,1,70,20,111
0,0,0,71,20,000
1,1,1,72,20,111
0,0,0,73,20,000
1,1,1,74,20,111
0,0,0,75,20,000
1,1,1,76,20,111
0,0,0,77,20,000
1,1,1,78,20,111
0,0,0,79,20,000
1,1,1,80,20,111
0,0,0,81,20,000
1,1,1,82,20,111
0,0,0,83,20,000
1,1,1,84,20,111
0,0,0,85,20,000
1,1,1,86,20,111
0,0,0,87,20,000
1,1,1,88,20,111
0,0,0,89,20,000
1,1,1,90,20,111
0,0,0,91,20,000
1,1,1,92,20,111
0,0,0,93,20,000
1,1,1,94,20,111
0,0,0,95,20,000
1,1,1,96,20,111
0,0,0,97,20,000
1,1,1,98,20,111
0,0,0,99,20,000
1,1,1,100,20,111
0,0,0,101,20,000
1,1,0,1,21,110
0,0,0,2,21,000
1,1,1,3,21,111
0,0,0,4,21,000
1,1,1,5,21,111
0,0,0,6,21,000
1,1,1,7,21,111
0,0,0,8,21,000
1,1,1,9,21,111
0,0,0,10,21,000
1,1,1,11,21,111
0,0,0,12,21,000
1,1,1,13,21,111
0,0,0,14,21,000
1,1,1,15,21,111
0,0,0,16,21,000
1,1,1,17,21,111
0,0,0,18,21,000
1,1,1,19,21,111
0,0,0,20,21,000
1,1,1,21,21,111
0,0,0,22,21,000
1,1,1,23,21,111
0,0,0,24,21,000
1,1,1,25,21,111
0,0,0,26,21,000
1,1,1,27,21,111
0,0,0,28,21,000
1,1,1,29,21,111
0,0,0,30,21,000
1,1,1,31,21,111
0,0,0,32,21,000
1,1,1,33,21,111
0,0,0,34,21,000
1,1,1,35,21,111
0,0,0,36,21,000
1,1,1,37,21,111
0,0,0,38,21,000
1,1,1,39,21,111
0,0,0,40,21,000
1,1,1,41,21,111
0,0,0,42,21,000
1,1,1,43,21,111
0,0,0,44,21,000
1,1,1,45,21,111
0,0,0,46,21,000
1,1,1,47,21,111
0,0,0,48,21,000
1,1,1,49,21,111
0,0,0,50,21,000
1,1,1,51,21,111
0,0,0,52,21,000
1,1,1,53,21,111
0,0,0,54,21,000
1,1,1,55,21,111
0,0,0,56,21,000
1,1,1,57,21,111
0,0,0,58,21,000
1,1,1,59,21,111
0,0,0,60,21,000
1,1,1,61,21,111
0,0,0,62,21,000
1,1,1,63,21,111
0,0,0,64,21,000
1,1,1,65,21,111
0,0,0,66,21,000
1,1,1,67,21,111
0,0,0,68,21,000
1,1,1,69,21,111
0,0,0,70,21,000
1,1,1,71,21,111
0,0,0,72,21,000
1,1,1,73,21,111
0,0,0,74,21,000
1,1,1,75,21,111
0,0,0,76,21,000
1,1,1,77,21,111
0,0,0,78,21,000
1,1,1,79,21,111
0,0,0,80,21,000
1,1,1,81,21,111
0,0,0,82,21,000
1,1,1,83,21,111
0,0,0,84,21,000
1,1,1,85,21,111
0,0,0,86,21,000
1,1,1,87,21,111
0,0,0,88,21,000
1,1,1,89,21,111
0,0,0,90,21,000
1,1,1,91,21,111
0,0,0,92,21,000
1,1,1,93,21,111
0,0,0,94,21,000
1,1,1,95,21,111
0,0,0,96,21,000
1,1,1,97,21,111
0,0,0,98,21,000
1,1,1,99,21,111
0,0,0,100,21,000
1,1,1,101,21,111
0,0,1,1,22,001
0,0,1,2,22,001
0,0,1,3,22,001
0,0,1,4,22,001
0,0,1,5,22,001
0,0,1,6,22,001
0,0,1,7,22,001
0,0,1,8,22,001
0,0,1,9,22,001
0,0,1,10,22,001
0,0,1,11,22,001
0,0,1,12,22,001
0,0,1,13,22,001
0,0,1,14,22,001
0,0,1,15,22,001
0,0,1,16,22,001
0,0,1,17,22,001
0,0,1,18,22,001
0,0,1,19,22,001
0,0,1,20,22,001
0,0,1,21,22,001
0,0,1,22,22,001
0,0,1,23,22,001
0,0,1,24,22,001
0,0,1,25,22,001
0,0,1,26,22,001
0,0,1,27,22,001
0,0,1,28,22,001
0,0,1,29,22,001
0,0,1,30,22,001
0,0,1,31,22,001
0,0,1,32,22,001
0,0,1,33,22,001
0,0,1,34,22,001
0,0,1,35,22,001
0,0,1,36,22,001
0,0,1,37,22,001
0,0,1,38,22,001
0,0,1,39,22,001
0,0,1,40,22,001
0,0,1,41,22,001
0,0,1,42,22,001
0,0,1,43,22,001
0,0,1,44,22,001
0,0,1,45,22,001
0,0,1,46,22,001
0,0,1,47,22,001
0,0,1,48,22,001
0,0,1,49,22,001
0,0,1,50,22,001
0,0,1,51,22,001
0,0,1,52,22,001
0,0,1,53,22,001
0,0,1,54,22,001
0,0,1,55,22,001
0,0,1,56,22,001
0,0,1,57,22,001
0,0,1,58,22,001
0,0,1,59,22,001
0,0,1,60,22,001
0,0,1,61,22,001
0,0,1,62,22,001
0,0,1,63,22,001
0,0,1,64,22,001
0,0,1,65,22,001
0,0,1,66,22,001
0,0,1,67,22,001
0,0,1,68,22,001
0,0,1,69,22,001
0,0,1,70,22,001
0,0,1,71,22,001
0,0,1,72,22,001
0,0,1,73,22,001
0,0,1,74,22,001
0,0,1,75,22,001
0,0,1,76,22,001
0,0,1,77,22,001
0,0,1,78,22,001
0,0,1,79,22,001
0,0,1,80,22,001
0,0,1,81,22,001
0,0,1,82,22,001
0,0,1,83,22,001
0,0,1,84,22,001
0,0,1,85,22,001
0,0,1,86,22,001
0,0,1,87,22,001
0,0,1,88,22,001
0,0,1,89,22,001
0,0,1,90,22,001
0,0,1,91,22,001
0,0,1,92,22,001
0,0,1,93,22,001
0,0,1,94,22,001
0,0,1,95,22,001
0,0,1,96,22,001
0,0,1,97,22,001
0,0,1,98,22,001
0,0,1,99,22,001
0,0,1,100,22,001
0,0,1,101,22,001
1,1,0,1,23,110
0,0,0,2,23,000
1,1,1,3,23,111
0,0,0,4,23,000
1,1,1,5,23,111
0,0,0,6,23,000
1,1,1,7,23,111
0,0,0,8,23,000
1,1,1,9,23,111
0,0,0,10,23,000
1,1,1,11,23,111
0,0,0,12,23,000
1,1,1,13,23,111
0,0,0,14,23,000
1,1,1,15,23,111
0,0,0,16,23,000
1,1,1,17,23,111
0,0,0,18,23,000
1,1,1,19,23,111
0,0,0,20,23,000
1,1,1,21,23,111
0,0,0,22,23,000
1,1,1,23,23,111
0,0,0,24,23,000
1,1,1,25,23,111
0,0,0,26,23,000
1,1,1,27,23,111
0,0,0,28,23,000
1,1,1,29,23,111
0,0,0,30,23,000
1,1,1,31,23,111
0,0,0,32,23,000
1,1,1,33,23,111
0,0,0,34,23,000
1,1,1,35,23,111
0,0,0,36,23,000
1,1,1,37,23,111
0,0,0,38,23,000
1,1,1,39,23,111
0,0,0,40,23,000
1,1,1,41,23,111
0,0,0,42,23,000
1,1,1,43,23,111
0,0,0,44,23,000
1,1,1,45,23,111
0,0,0,46,23,000
1,1,1,47,23,111
0,0,0,48,23,000
1,1,1,49,23,111
0,0,0,50,23,000
1,1,1,51,23,111
0,0,0,52,23,000
1,1,1,53,23,111
0,0,0,54,23,000
1,1,1,55,23,111
0,0,0,56,23,000
1,1,1,57,23,111
0,0,0,58,23,000
1,1,1,59,23,111
0,0,0,60,23,000
1,1,1,61,23,111
0,0,0,62,23,000
1,1,1,63,23,111
0,0,0,64,23,000
1,1,1,65,23,111
0,0,0,66,23,000
1,1,1,67,23,111
0,0,0,68,23,000
1,1,1,69,23,111
0,0,0,70,23,000
1,1,1,71,23,111
0,0,0,72,23,000
1,1,1,73,23,111
0,0,0,74,23,000
1,1,1,75,23,111
0,0,0,76,23,000
1,1,1,77,23,111
0,0,0,78,23,000
1,1,1,79,23,111
0,0,0,80,23,000
1,1,1,81,23,111
0,0,0,82,23,000
1,1,1,83,23,111
0,0,0,84,23,000
1,1,1,85,23,111
0,0,0,86,23,000
1,1,1,87,23,111
0,0,0,88,23,000
1,1,1,89,23,111
0,0,0,90,23,000
1,1,1,91,23,111
0,0,0,92,23,000
1,1,1,93,23,111
0,0,0,94,23,000
1,1,1,95,23,111
0,0,0,96,23,000
1,1,1,97,23,111
0,0,0,98,23,000
1,1,1,99,23,111
0,0,0,100,23,000
1,1,1,101,23,111
1,1,1,1,24,111
0,0,0,2,24,000
1,1,1,3,24,111
0,0,0,4,24,000
1,1,1,5,24,111
